Lon,Lat,Count
4.9536203,52.3555876,1
4.9536589,52.2928788,7
4.9536786,52.3322127,1
4.9536791,52.3159418,13
4.9537128,52.3475298,1
4.9537231,52.3556498,1
4.9537306,52.2928072,7
4.953774,52.2921738,1
4.9537928,52.3475764,1
4.9538009,52.3474586,1
4.9538231,52.3557126,1
4.9538546,52.3476124,1
4.9538702,52.2921005,1
4.9539128,52.3475244,1
4.9539268,52.3523534,1
4.9539268,52.3557702,10
4.9539296,52.2920301,1
4.9539474,52.3160352,24
4.9539749,52.3524962,1
4.9539811,52.3476861,1
4.953998,52.3475745,1
4.9540343,52.2919528,1
4.9540523,52.3569426,1
4.9540532,52.3543698,1
4.954075,52.3477409,1
4.9540758,52.3524409,1
4.9541216,52.3568095,1
4.9541848,52.3568003,1
4.9541966,52.3445311,1
4.954206,52.3671421,7
4.9542815,52.3567098,1
4.9543032,52.3445893,1
4.9543748,52.3403236,1
4.9544116,52.3446519,1
4.9544182,52.3445006,1
4.954465,52.3162074,25
4.9545187,52.3447118,1
4.9545192,52.3418049,9
4.9545913,52.3569515,1
4.954604,52.3542459,1
4.9546215,52.344772,1
4.9546512,52.3661386,1
4.9546792,52.3479943,1
4.9547069,52.3661898,1
4.9547333,52.3163009,23
4.9547368,52.3465787,1
4.954738,52.3448383,1
4.9547663,52.3420665,1
4.9547701,52.3661489,1
4.954787,52.3466306,1
4.9547882,52.3349116,2
4.9548139,52.3466721,1
4.954817,52.3396607,2
4.9548312,52.3349547,2
4.9548469,52.3449002,1
4.9548474,52.3662296,1
4.954879,52.3466649,1
4.9548908,52.3661368,1
4.9549125,52.3467147,1
4.9549446,52.3449578,1
4.9550095,52.3163943,23
4.9550389,52.3559488,2
4.955045,52.3450152,1
4.9550691,52.3581892,1
4.9550728,52.3423817,1
4.955086,52.3582473,1
4.9551002,52.3448812,1
4.9551077,52.3661028,1
4.9551228,52.3582854,1
4.9551271,52.3448593,1
4.955136,52.3426053,1
4.955136,52.3450662,1
4.9551493,52.3558937,2
4.9551558,52.3424751,1
4.9551653,52.3583228,1
4.9551738,52.3448354,1
4.9551742,52.3581949,1
4.9551870000000005,52.3583562,1
4.9552139,52.3557383,10
4.9552171,52.3583942,1
4.9552209,52.3448077,1
4.9552209,52.366237,1
4.9552247,52.3581177,1
4.9552266,52.3451177,1
4.9552294,52.3541157,1
4.9552313,52.3425442,1
4.955245,52.3581848,1
4.9552464,52.3558492,2
4.9552502,52.3584288,1
4.9552511,52.3581022,1
4.9552577,52.3447818,1
4.9552728,52.342788,12
4.9552756,52.3418916,1
4.9552851,52.3426416,1
4.9552851,52.3584657,1
4.9552903,52.3592554,2
4.9552907,52.3537885,1
4.9553103,52.3307504,1
4.9553176,52.356603,1
4.9553468,52.3400611,4
4.9553662,52.3542038,1
4.9553681,52.3563296,1
4.9553737,52.3306725,1
4.9553742,52.3396695,1
4.9553766,52.3402452,4
4.955386,52.357385,1
4.9553973,52.3304988,1
4.9553983,52.3420095,1
4.9554091,52.3392629,1
4.9554148,52.330786,1
4.9554166,52.3592548,2
4.9554171,52.3407405,17
4.9554197,52.3566655,1
4.9554482,52.3403907,10
4.9554794,52.3307081,1
4.9554803,52.3392523,1
4.9554823,52.3393001,1
4.9554841,52.3543058,1
4.9554968,52.359222,2
4.9554982,52.3305403,1
4.955522,52.3308219,1
4.9555289,52.3562423,1
4.9555305,52.3567314,1
4.9555402,52.3306435,1
4.9555605,52.3542799,1
4.9555727,52.3573545,1
4.9555841,52.3674102,4
4.9555883,52.3307438,1
4.9555893,52.3592171,2
4.9556079,52.3394746,1
4.9556081,52.3400199,4
4.9556095,52.3305703,1
4.9556251,52.3308569,1
4.9556296,52.3567883,1
4.9556317,52.3392231,1
4.9556449,52.3306784,1
4.9556482,52.3536565,1
4.9556491,52.3392676,1
4.9556534,52.3659445,1
4.9556897,52.3307772,1
4.9556921,52.3592128,2
4.9557067,52.3674609,7
4.9557076,52.3306072,1
4.9557161,52.3536727,1
4.9557314,52.3308935,1
4.955752,52.3307136,1
4.9557534,52.3592093,2
4.9557557,52.3391972,1
4.9557789,52.3394315,1
4.955784,52.3574351,1
4.9557951,52.330815,1
4.9557963,52.3392393,1
4.9558061,52.3166714,20
4.9558104,52.3573792,1
4.9558123,52.3306476,1
4.9558147,52.3592021,2
4.9558305,52.3309264,1
4.9558387,52.3411681,1
4.9558491,52.3562501,1
4.9558548,52.3307499,1
4.955868,52.3574841,1
4.9558942,52.3308489,1
4.9559005,52.356823,1
4.9559038,52.3591981,2
4.9559151,52.353603,1
4.9559217,52.3306804,1
4.9559255,52.3573913,1
4.9559321,52.3391618,1
4.9559326,52.3411337,1
4.9559493,52.3393907,1
4.9559498,52.3849215,2
4.955955,52.3307808,1
4.9559586,52.3392084,1
4.9559632,52.3566442,1
4.9559665,52.3566001,1
4.9559689,52.3563377,1
4.9559742,52.3846934,1
4.9559807,52.3849552,2
4.9559925,52.3592102,1
4.9559939,52.3412528,5
4.9560002,52.3850365,2
4.9560018,52.3847232,1
4.9560083,52.3847608,1
4.9560099,52.3847856,2
4.9560132,52.3574616,1
4.9560208,52.3307104,3
4.9560245,52.3848263,2
4.956025,52.3591779,1
4.9560342,52.3413292,5
4.9560424,52.384857,2
4.9560424,52.384973,2
4.9560449,52.3393647,1
4.9560456,52.3849443,2
4.9560566,52.3452906,6
4.9560636,52.316755,15
4.9560668,52.3850414,2
4.9560764,52.339137,1
4.9560793,52.3573614,1
4.9560854,52.3591918,1
4.9560878,52.3414015,5
4.9560879,52.3849155,2
4.9561057,52.3391808,1
4.9561191,52.3393432,1
4.9561208,52.3589835,1
4.9561255,52.3307484,1
4.9561425,52.357442,1
4.9561425,52.3590475,1
4.9561509,52.341456,5
4.9561797,52.3391168,1
4.9561887,52.3588101,1
4.9562061,52.3391621,1
4.9562132,52.3590106,1
4.9562311,52.3307847,1
4.9562373,52.3415294,5
4.9562462,52.3590504,1
4.9562731,52.3391004,1
4.9563005,52.3391479,1
4.9563056,52.3846766,1
4.9563186,52.3847351,1
4.9563211,52.3168436,15
4.9563278,52.3416098,5
4.9563547,52.3392828,1
4.9563622,52.3391373,1
4.956377,52.3849284,2
4.9563877,52.3416669,5
4.9564355,52.3849105,2
4.9564688,52.3390589,5
4.9564693,52.3417381,5
4.9564698,52.3590066,1
4.9564933,52.3391125,1
4.9565265,52.3848917,2
4.956546,52.38486,2
4.9565971,52.3392126,1
4.9566075,52.344194,5
4.9566207,52.331311,1
4.9566311,52.3390249,5
4.9566499,52.3590757,1
4.9566612,52.3429816,1
4.9566694,52.3848233,1
4.9566726,52.3312447,1
4.9566798,52.3390763,1
4.956682,52.3459587,1
4.956682,52.3550012,1
4.9566905,52.3568786,1
4.9566961,52.3390128,1
4.9567032,52.3568694,1
4.9567117,52.3848154,1
4.9567178,52.3459348,1
4.9567268,52.3432614,1
4.9567409,52.3848402,1
4.9567452,52.3311923,1
4.9567721,52.3433066,1
4.956798,52.3311242,1
4.9568018,52.3568752,1
4.9568107,52.3305049,19
4.9568122,52.3391691,1
4.956815,52.3430874,1
4.9568188,52.3555168,24
4.9568388,52.3170223,4
4.9568438,52.3564178,2
4.9569046,52.3555623,24
4.956915,52.3313542,1
4.9569256,52.3383606,2
4.9569664,52.3390206,1
4.9569701,52.3568622,1
4.9569937,52.343264,1
4.9570065,52.3312482,1
4.9570175,52.3391311,1
4.9570465,52.3314087,1
4.9570598,52.3568541,1
4.9571043,52.3171092,4
4.9571173,52.3314329,1
4.9571182,52.3568593,1
4.9571244,52.3434772,1
4.9571564,52.3311035,1
4.9571692,52.3568587,1
4.9571795,52.3314542,1
4.9571838,52.3435296,1
4.9571861,52.3389211,1
4.9571965,52.3569984,1
4.9572069,52.3568455,1
4.9572083,52.3389736,1
4.9572239,52.3390874,1
4.9572347,52.3313,1
4.9572451,52.3448175,10
4.9572489,52.3565094,2
4.9572522,52.3314753,1
4.9573007,52.3448959,10
4.9573017,52.3303853,2
4.9573022,52.3432807,1
4.9573149,52.3480408,1
4.9573173,52.3314995,1
4.9573451,52.3548476,2
4.9573507,52.3389448,16
4.9573696,52.3303138,1
4.9573875,52.3471575,1
4.9573904,52.3472468,1
4.9573922,52.3548476,2
4.9574021,52.3845586,1
4.9574059,52.3565117,3
4.9574187,52.3591402,7
4.9574328,52.3472226,1
4.9574479,52.3482419,1
4.9574484,52.3390438,16
4.9574682,52.3302083,1
4.9574715,52.3473304,1
4.9574818,52.3565128,3
4.9574823,52.3298884,1
4.9574884,52.3571672,1
4.9575233,52.3389131,16
4.9575262,52.3475182,1
4.9575271,52.3482897,1
4.957546,52.3301259,1
4.9575545,52.3298086,1
4.9575596,52.384511,1
4.9575847,52.348171,1
4.957613,52.3475349,1
4.9576191,52.330053,1
4.95762,52.3303222,1
4.9576233,52.3482338,1
4.9576247,52.3468749,1
4.9576309,52.3297325,1
4.9576425,52.3844892,1
4.9576535,52.3468977,1
4.9576545,52.3565166,3
4.957683,52.3389993,16
4.9576846,52.3469201,1
4.9576997,52.329968,1
4.9577026,52.3296552,1
4.9577106,52.3469106,1
4.957737,52.3299293,1
4.9577431,52.3453661,3
4.9577431,52.3469656,1
4.9577441,52.3308118,5
4.9577502,52.3301063,1
4.9577676,52.3295769,1
4.9577695,52.347539,1
4.9577809,52.3388624,16
4.9577818,52.3454151,3
4.9578158,52.3481105,1
4.9578275,52.3298305,1
4.957829,52.3389699,16
4.9578799,52.3474594,1
4.9579016,52.3297506,1
4.9579167,52.3455142,3
4.9579167,52.3472238,1
4.9579487,52.3455441,3
4.9579615,52.3296754,1
4.9579648,52.3472572,1
4.9579667,52.3605861,3
4.9579808,52.3388255,16
4.957994,52.3474715,1
4.958002,52.3605169,3
4.9580119,52.3456133,3
4.9580249,52.3389334,16
4.9580356,52.384387,1
4.9580619,52.3556533,1
4.958086,52.3570793,1
4.9580912,52.3295371,1
4.9580959,52.3564339,1
4.9581044,52.3316534,2
4.9581487,52.3564183,1
4.9581629,52.329231,5
4.9581638,52.3557582,1
4.9581673,52.3387873,6
4.9582053,52.3316442,2
4.9582211,52.3388929,4
4.9582416,52.3291661,5
4.9582817,52.3316482,2
4.9582845,52.3557518,1
4.9583053,52.3295575,1
4.9583294,52.3392745,8
4.9583313,52.3842918,1
4.9583317000000005,52.3571085,1
4.9583554,52.3393522,8
4.9583579,52.3387446,6
4.9583591,52.3552097,12
4.9583737,52.356694,1
4.9583798,52.3596782,1
4.9583807,52.3316862,2
4.9583958,52.3596466,1
4.9584053,52.3571615,1
4.9584194,52.3459631,14
4.9584399,52.3388524,4
4.9584466,52.3842661,1
4.9584553,52.3316488,2
4.9584661,52.3564541,1
4.9584826,52.3460789,14
4.958492,52.3317865,2
4.9585203,52.3318275,2
4.9585317,52.3316707,2
4.9585392,52.3319231,2
4.9585457,52.3386975,6
4.9585529,52.3596546,1
4.9585557,52.3297138,1
4.9585619,52.3842284,1
4.9585769,52.331688,2
4.9586041,52.3595927,1
4.9586331,52.3388151,4
4.9586373,52.3297469,1
4.9586373,52.3317053,2
4.9586467,52.3317767,2
4.9586555,52.3595303,1
4.9586722,52.3296112,1
4.9586731,52.3566459,1
4.9586958,52.3318603,2
4.9586986,52.3462719,14
4.9587316,52.3317375,2
4.9587382,52.3463053,1
4.9587411,52.3315773,19
4.9587423,52.3386437,4
4.9587536,52.384162,2
4.9587634,52.3839478,2
4.9587637,52.3316678,2
4.9587896,52.3296976,11
4.9587925,52.2961706,4
4.9588033,52.3317145,2
4.958809,52.3318188,2
4.9588118,52.3295708,11
4.9588222,52.3317652,2
4.9588285,52.3593405,1
4.9588354,52.3318557,2
4.958843,52.3841342,2
4.9588505,52.3387728,4
4.9588524,52.331643,2
4.9588533,52.3463992,1
4.9588741,52.338833,1
4.9588783,52.359288,1
4.9588816,52.3318828,2
4.9589033,52.3316793,2
4.9589127,52.3317929,2
4.9589217,52.3291215,2
4.9589275,52.3841074,2
4.9589327,52.3386046,4
4.9589363,52.331862,2
4.9589396,52.3592253,1
4.958946,52.3298063,11
4.9589467,52.3295201,2
4.9589759,52.3296826,11
4.9589778,52.3297702,11
4.9589825,52.3317202,2
4.958999,52.3591638,1
4.9590014,52.3318816,2
4.9590022,52.3840886,2
4.9590108,52.3316741,2
4.9590118,52.3318275,2
4.959017,52.3388065,1
4.9590353,52.3465433,1
4.9590372,52.3317612,2
4.9590611,52.3591038,1
4.959062,52.3540778,3
4.959075,52.329376,2
4.9590872,52.3318568,2
4.9591004,52.3462736,1
4.9591042,52.3293443,2
4.9591052,52.3385781,4
4.9591118,52.3317888,2
4.9591221,52.3387883,4
4.959124,52.3590421,1
4.9591289,52.3840539,2
4.9591297,52.3317462,2
4.9591344,52.3318718,2
4.959141,52.3294982,2
4.9591568,52.3385748,4
4.959158,52.3387785,4
4.9591598,52.3837802,1
4.9591853,52.3463629,1
4.959187,52.3589825,1
4.9591891,52.3318499,2
4.95919,52.3318955,2
4.9591919,52.3387708,4
4.9591987,52.384045,2
4.9592153,52.3295035,2
4.9592268,52.331786,2
4.9592383,52.3185673,3
4.9592391,52.355788,5
4.9592471,52.3294675,2
4.9592506,52.3589238,1
4.959257,52.3558004,5
4.959258,52.3464384,1
4.9592608,52.3319226,2
4.9592646,52.3318079,2
4.959274,52.3293356,2
4.9592792,52.3555984,5
4.959282,52.3541955,3
4.9592872,52.3467467,1
4.9592957,52.3557891,5
4.9592971,52.3556108,5
4.9592995,52.3317819,2
4.9593032,52.356255,1
4.9593092,52.3840757,2
4.9593094,52.3588679,1
4.9593282,52.3558038,5
4.9593306,52.3465104,1
4.9593348,52.3184902,3
4.9593358,52.3555996,5
4.9593514,52.38381,1
4.9593551,52.3557917,5
4.9593627,52.3318753,2
4.9593677,52.3391,1
4.9593683,52.3465467,1
4.9593683,52.3556143,5
4.959373,52.331809,2
4.9593881,52.3558052,5
4.9593909,52.3588077,1
4.9594002,52.3838496,2
4.959448,52.338544,1
4.9594589,52.3587528,1
4.9594911,52.3836236,2
4.959498,52.3384711,7
4.959506,52.3294094,21
4.9595236,52.3837495,2
4.9595308,52.3586965,1
4.9595456,52.330221,30
4.9595659,52.3384596,7
4.9595683,52.3293304,21
4.9595691,52.3838149,2
4.9596013,52.3586409,1
4.9596016,52.3836017,2
4.9596227,52.3837445,2
4.9596325,52.31369,1
4.9596343,52.357612,1
4.9596683,52.3292595,21
4.9596747,52.3837921,2
4.9596763,52.3837554,2
4.9596782,52.3586281,1
4.9596862,52.3300544,25
4.9596937,52.3468706,1
4.9596984,52.3302337,30
4.9597022,52.3294699,21
4.9597272,52.3385186,1
4.9597381,52.3836781,2
4.9597531,52.3469397,1
4.9597569,52.3471518,1
4.9597833,52.3469841,1
4.9597899,52.329301,21
4.9597965,52.3471765,1
4.9597975,52.3299144,25
4.9598097,52.3292935,21
4.9598177,52.3836394,2
4.9598409,52.3302164,30
4.9598522,52.3300562,25
4.9598531,52.3304204,30
4.9598644,52.3301155,25
4.9598673,52.3305265,27
4.9598713,52.3835978,2
4.9598795,52.3471178,1
4.9598965,52.3295345,21
4.9599055,52.3384933,7
4.9599184,52.3836434,2
4.9599265,52.3836037,2
4.9599347,52.3582845,13
4.9599557,52.3836593,2
4.9599729,52.3471881,1
4.9599748,52.3294642,21
4.9599758,52.3312228,3
4.9599814,52.3470763,1
4.9599882,52.3836127,2
4.9599904,52.3293812,21
4.9600069,52.3472319,1
4.9600386,52.3835869,2
4.9600455,52.347176,1
4.960046,52.3583539,13
4.9600532,52.3836236,2
4.9600559,52.3583015,13
4.9600705,52.3293544,21
4.9600786,52.3295892,30
4.9601036,52.3294143,13
4.9601106,52.3472238,1
4.9601168,52.3291022,28
4.9601172,52.3384523,20
4.9601342,52.347301,1
4.9601352,52.3582476,1
4.9601719,52.3325399,1
4.9601936,52.3326851,1
4.9602059,52.3833727,1
4.9602384,52.3833003,1
4.9602436,52.3473367,1
4.9602526000000005,52.330357,26
4.9602851,52.3294103,13
4.9602908,52.338414,20
4.9602983,52.3296815,9
4.9603081,52.3151988,1
4.9603229,52.3835066,1
4.9603262,52.3390435,5
4.9603493,52.3297086,9
4.9604041,52.38346,1
4.9604112,52.339021,5
4.9604463,52.3833598,1
4.960454,52.3325416,1
4.9604642,52.3834203,1
4.960484,52.3151736,1
4.9605129,52.3295483,9
4.9605247,52.3288886,27
4.9605324,52.3833291,1
4.9605351,52.3294901,13
4.9605452,52.3303436,26
4.960553,52.33259,1
4.9606006,52.3578787,4
4.9606294,52.3473886,1
4.9606379,52.3295864,9
4.9606413,52.3832904,1
4.9606483,52.3519737,9
4.9606615,52.3325243,1
4.9606756,52.3326523,1
4.9606912,52.357828,4
4.9607152,52.3579017,4
4.9607275,52.3295601,9
4.9607539,52.328726,27
4.9607939,52.3157536,3
4.9607973,52.3325698,2
4.9608171,52.3323474,1
4.9608209,52.3382212,21
4.9608232,52.338276,21
4.9608445,52.3297423,10
4.9608492,52.3326886,2
4.9608497,52.3271832,10
4.9609077,52.3302991,31
4.9609162,52.3324131,1
4.9609246,52.3326021,2
4.960935,52.3296152,10
4.960936,52.3294866,29
4.9609426,52.3565451,1
4.9609614,52.3566453,1
4.9609621,52.3384855,21
4.9609992,52.3306372,27
4.9610298,52.3381743,3
4.9610411,52.3382241,21
4.961044,52.3303642,31
4.9610557,52.3327941,2
4.9611227,52.3297777,10
4.9611255,52.328322,32
4.9611279,52.3304663,27
4.9611397,52.3297864,10
4.9611406,52.3327387,2
4.9611538,52.3565843,1
4.9611708,52.3293639,29
4.9611803,52.3297287,10
4.9611869,52.3305499,27
4.9611902,52.3384204,21
4.9611958,52.3381858,3
4.961201,52.330647,27
4.9612288,52.3302132,31
4.9612306,52.3378987,3
4.9612321,52.3299216,31
4.961267,52.3326811,2
4.9612739,52.3301245,31
4.9612746,52.332801,2
4.9612784,52.3301768,31
4.9612798,52.3280971,32
4.9612859,52.3300654,31
4.961293,52.3287719,35
4.9612934,52.3440183,1
4.9613019,52.3273028,10
4.9613121,52.3383871,21
4.9613319,52.3302043,31
4.9613453,52.3419202,1
4.9613489,52.3301605,31
4.9613548,52.3325935,2
4.9613573,52.3279092,20
4.961368,52.3273273,10
4.9613727,52.3299861,31
4.9614142,52.3327491,2
4.9614271,52.3277429,32
4.9614359,52.3326137,2
4.9614359,52.3439486,1
4.9614368,52.3326569,2
4.9614378,52.3288062,35
4.9614378,52.3298521,31
4.9614576,52.3298607,9
4.9614595,52.3419674,1
4.9614703,52.338119,8
4.9614745,52.3286321,33
4.961484,52.3525216,1
4.9614868,52.3292019,32
4.9614958,52.3273812,2
4.9615583,52.3301707,25
4.9615642,52.3383962,18
4.9615651,52.343287,1
4.9615802,52.3274227,2
4.9615821,52.3421063,4
4.9615849,52.3320782,1
4.9615849,52.3418735,1
4.9616028,52.3421795,4
4.9616033,52.3380956,8
4.9616094,52.3286716,31
4.9616137,52.3276755,4
4.9616453,52.3320067,1
4.9616547,52.3420325,1
4.9616566,52.3276907,4
4.9616698,52.3319681,1
4.9616821,52.3384959,16
4.9616821,52.3395073,1
4.9616938,52.3382812,18
4.9617047,52.3274631,4
4.9617104,52.3277095,4
4.9617151,52.3384238,18
4.9617509,52.3277274,4
4.9617575,52.3322655,1
4.961758,52.3277219,4
4.9617754,52.3420734,1
4.9618042,52.338059,8
4.9618226,52.3322978,1
4.9618292,52.3385253,16
4.9618528,52.3386434,16
4.9618754,52.3394952,1
4.9618858,52.3382273,18
4.9618962,52.3323468,1
4.9619014,52.3276654,4
4.9619141,52.3299795,9
4.9619495,52.3277893,21
4.9619782,52.3323871,1
4.9620037,52.3380354,8
4.9620108,52.3278081,21
4.9620235,52.3275809,4
4.9620301,52.3386987,16
4.9620367,52.3320229,1
4.9620499,52.3324292,1
4.9620537,52.3388215,1
4.9620792,52.3381812,8
4.9620848,52.3394825,1
4.9620872,52.3278383,21
4.9620985,52.3298328,2
4.9621046,52.3433009,1
4.9621277,52.3277429,4
4.962131,52.3324672,1
4.9621339,52.3287085,16
4.9621367,52.3406137,1
4.9621395,52.3389529,6
4.9621424,52.3278547,12
4.9621433,52.3319381,1
4.9621457,52.3278645,12
4.9621565,52.3278611,12
4.962165,52.3319716,1
4.9621692,52.3278671,12
4.9621716,52.3316955,2
4.9622197,52.3380057,19
4.9622329,52.3296723,32
4.9622433,52.3316655,2
4.9622706,52.3446233,1
4.9622777,52.3279061,12
4.9622857,52.3390462,6
4.9622923,52.3381403,19
4.9623074,52.3411433,11
4.9623102,52.3316395,2
4.9623121,52.3285367,29
4.9623131,52.338882,6
4.9623178,52.3439817,1
4.9623235,52.3412972,1
4.9623263,52.344511,1
4.9623744,52.3414655,1
4.9623805,52.329631,32
4.9623829,52.331609,1
4.9623933000000005,52.3278323,12
4.9624159,52.3379786,19
4.9624215,52.3279499,12
4.9624272,52.3387898,1
4.9624282,52.331598,1
4.962435,52.3297238,32
4.9624447,52.3379256,19
4.9624527,52.3275573,20
4.9624583,52.3445334,1
4.9624673,52.3282726,24
4.9624772,52.3315779,1
4.9624857,52.3275158,20
4.9624909,52.3447611,1
4.9624923,52.3294578,3
4.9624951,52.3380953,19
4.962498,52.3412661,1
4.9625338,52.3281516,24
4.9625451,52.3315612,1
4.962547,52.3412165,1
4.9625583,52.3275648,20
4.9625649,52.3414908,9
4.9625677,52.3274259,25
4.9625706,52.3388313,6
4.9626083,52.329478,3
4.9626093,52.3410805,11
4.962614,52.3273743,25
4.9626163,52.3275847,20
4.9626291,52.3414234,1
4.9626319,52.3315358,1
4.9626465,52.3379371,19
4.9626583,52.3378855,5
4.9626605,52.3412955,1
4.9626715,52.3387517,1
4.9626772,52.3274293,25
4.9626819,52.3276063,20
4.9627012,52.3380576,19
4.9627281,52.3272988,25
4.9627289,52.3114914,1
4.9627300000000005,52.3315133,1
4.962738,52.3276262,20
4.9627418,52.3274511,20
4.9627672,52.3378671,5
4.9627696,52.3315041,1
4.9627724,52.3413998,1
4.9627875,52.3280796,24
4.9627913,52.3293033,3
4.9627994,52.3274705,20
4.9628003,52.3276469,20
4.962804,52.3272999,25
4.9628413,52.3295158,29
4.9628451,52.3279672,1
4.9628493,52.3378965,12
4.9628498,52.3314874,1
4.962855,52.3448386,1
4.9628583,52.3276662,1
4.9628611,52.3281061,2
4.9628611,52.340174,1
4.9628625,52.3274917,1
4.9628658,52.3410246,1
4.9628724,52.3412021,1
4.9628762,52.3414396,1
4.9629064,52.3293397,29
4.9629111,52.3378371,12
4.9629139,52.3292739,29
4.9629186,52.3275106,1
4.9629281,52.3281274,2
4.9629309,52.3387126,7
4.9629474,52.3448288,1
4.9629677,52.3295967,31
4.9629847,52.3275328,1
4.9629969,52.3277752,1
4.9630346,52.3280559,2
4.9630507,52.3295397,31
4.9630554,52.3378579,12
4.9630611,52.3411053,1
4.963062,52.3281741,2
4.9630733,52.3279291,1
4.9630752,52.3414038,1
4.963078,52.3411992,1
4.963087,52.3447902,1
4.9631139,52.3450209,1
4.9631148,52.3387529,7
4.9631167,52.3281954,2
4.9631431,52.3409607,1
4.9631582,52.3323689,2
4.963161,52.3322517,2
4.9631639,52.3413301,1
4.9631912,52.3291448,3
4.9631912,52.3386745,7
4.9631969,52.3282283,2
4.9632082,52.3282196,2
4.9632436,52.3275135,1
4.9632549,52.3378184,12
4.963261,52.3281332,2
4.9632705,52.3412298,1
4.9632903,52.3411214,1
4.9632997,52.3282606,2
4.9633072,52.3290745,3
4.9633164,52.3292552,29
4.9633209,52.3379383,15
4.9633223,52.3413116,1
4.9633252,52.3449264,1
4.9633346,52.338716,7
4.9633384,52.3282732,2
4.9633789,52.3412528,1
4.9633987,52.3282871,2
4.9634138,52.3299236,28
4.9634138,52.3450359,1
4.9634176,52.3413318,1
4.963427,52.3290007,3
4.9634299,52.3386376,7
4.9634317,52.3297138,31
4.9634327,52.3450117,1
4.9634558,52.3377853,12
4.963461,52.3410719,1
4.9634864,52.3322396,2
4.9634883,52.3274878,1
4.9634958,52.3323562,2
4.9635176,52.3411508,1
4.9635265,52.3378994,12
4.9635336,52.3289338,28
4.963578,52.3568259,6
4.9635912,52.3412263,1
4.963593,52.3386716,2
4.9635959,52.3567513,6
4.9636355,52.3442684,1
4.9636553,52.341288,1
4.9636869,52.3568003,6
4.9636888,52.3377487,14
4.9637015,52.3385984,2
4.9637053,52.35673,6
4.9637166,52.3282882,2
4.9637308,52.3378674,14
4.9637317,52.3413658,1
4.9637331,52.3442369,1
4.9637741,52.3416401,20
4.9637958,52.328739,28
4.963801,52.3567775,6
4.9638062,52.3414384,1
4.9638562,52.3386359,2
4.963858,52.3322252,2
4.9638675,52.3286796,28
4.9638694,52.3417311,20
4.9638699,52.3444271,1
4.9638704,52.337715,14
4.9638736,52.3323415,2
4.9638864,52.3415156,20
4.9639062,52.3567582,6
4.9639307,52.3417905,12
4.9639425,52.3443695,1
4.9639628,52.3385552,2
4.9640109,52.3418671,12
4.9640215,52.3567352,6
4.9640326,52.3282611,2
4.9640736,52.327606,3
4.9640769,52.327542,3
4.9640797,52.3417283,20
4.9640873,52.3376847,14
4.9640882,52.3419426,12
4.9640991,52.3275115,3
4.9641194,52.3385921,2
4.9641203,52.3415721,20
4.9641241,52.3443012,1
4.9641344,52.3567162,6
4.9641345,52.3274754,3
4.9641359,52.3378028,14
4.9641462,52.3322141,14
4.9641486,52.3283009,2
4.9641533,52.3410483,1
4.9641637,52.3442004,1
4.9641722,52.3420233,12
4.9641731,52.3358165,13
4.9641872,52.33233,2
4.9642118,52.3417098,5
4.9642165,52.3385183,1
4.9642203,52.3562605,1
4.9642269,52.3416165,5
4.9642401,52.3562922,1
4.964241,52.341764,5
4.9642476,52.3420953,21
4.9642595,52.3449795,1
4.9642618,52.3418867,3
4.9642675,52.3563406,1
4.9642703,52.3415675,5
4.9642803,52.3448896,1
4.9643005,52.3376478,11
4.9643005,52.356215,1
4.9643033,52.356408,1
4.9643108,52.3407152,2
4.9643255,52.3562582,1
4.9643297,52.3421726,21
4.9643373,52.3385604,1
4.964341,52.3562876,1
4.9643467,52.3377677,11
4.9643548,52.3448332,1
4.9643575,52.3563106,1
4.9643802,52.3563481,1
4.964392,52.3414851,5
4.9643986,52.3563789,1
4.9644023,52.3422452,21
4.9644098,52.3323216,2
4.9644174,52.3564062,1
4.9644259,52.3418556,3
4.9644269,52.3419374,3
4.9644382,52.3449794,1
4.9644806,52.3384791,1
4.9644816,52.3423184,21
4.9644877,52.3376184,11
4.9644891,52.3406725,2
4.9644919,52.3419432,3
4.9645042,52.3321998,5
4.9645259,52.3448677,1
4.9645278,52.3449478,1
4.9645363,52.3377386,11
4.9645523,52.3450376,1
4.9645677,52.3166648,2
4.9645929,52.3423985,7
4.9646032,52.3385189,1
4.9646089,52.3414251,7
4.9646172,52.3373504,22
4.9646363,52.3422607,21
4.9646617,52.3424659,7
4.9646768,52.3418608,3
4.964691,52.3373025,22
4.9646919,52.3447893,1
4.964723,52.3448359,1
4.9647307,52.3166845,2
4.9647381,52.3425391,7
4.9647391,52.3384348,1
4.9647457,52.3377083,11
4.9647457,52.340604,2
4.9647777,52.341379,7
4.9648183,52.3426151,7
4.9648192,52.3448117,1
4.964823,52.3422014,21
4.9648234,52.3373392,22
4.9648532,52.3384791,1
4.9648688,52.3165345,2
4.9648853,52.3423328,2
4.9648966,52.3429885,2
4.9648994,52.3424728,2
4.9649224,52.3565879,1
4.9649261,52.3323016,7
4.9649296,52.3406771,1
4.9649409,52.3364286,5
4.9649522,52.3323744,7
4.9649551,52.3376761,6
4.9649673,52.3429574,3
4.9649815,52.3384019,2
4.9649824,52.3422112,2
4.9649834,52.3405429,1
4.9649904,52.3491514,1
4.9649923,52.3486066,1
4.964998,52.3485597,1
4.9650016,52.3163898,4
4.9650051,52.3417617,1
4.9650107,52.34258,2
4.9650249,52.3424688,2
